#,word,score,origin,syllables,best_synonym,best_synonym_score,synonym_wins,synonym_improvement,pos,articulations,three_plus_syllables,stress_on_first,uses_m,uses_l,uses_good_consonants,no_weak_consonants,three_manners_of_articulation,short_vowels_only,front_vowels_first,low_vowels_first
6487,membrane,50,Latin,2,,-1,FALSE,0,NN,NASAL|APPROXIMANT|STOP,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
6500,governmental,60,English,4,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6510,addiction,50,English,3,dependence,50,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
6512,chrome,40,English,1,,-1,FALSE,0,NN,NASAL|APPROXIMANT|STOP,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
6519,ecology,40,German,4,,-1,FALSE,0,NN,SIBILANT_AFFRICATE|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6522,glen,50,Scottish Gaelic,1,,-1,FALSE,0,NN,NASAL|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
6527,olive,30,Old French,2,,-1,FALSE,0,JJ,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6528,undefined,40,English,3,,-1,FALSE,0,JJ,NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
6539,relay,50,English,2,,-1,FALSE,0,NN,LATERAL_APPROXIMANT|APPROXIMANT,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
6544,baseline,40,English,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6557,belong,30,Middle English,2,,-1,FALSE,0,NN,NASAL|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
6570,malta,70,Spanish,2,,-1,FALSE,0,NN,NASAL|STOP|LATERAL_APPROXIMANT,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
6575,profession,50,Anglo-Norman,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
6580,physiology,40,French,5,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|LATERAL_APPROXIMANT,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
6582,collecting,60,English,3,assembling,60,FALSE,0,VBG,NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
6594,friendship,50,English,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
6597,motel,50,English,2,,-1,FALSE,0,NN,NASAL|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
6599,treasury,50,Old French,3,exchequer,50,FALSE,0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
6606,royalty,60,Old French,3,,-1,FALSE,0,NN,LATERAL_APPROXIMANT|STOP|APPROXIMANT,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
6622,rely,30,Old French,2,,-1,FALSE,0,RB,LATERAL_APPROXIMANT|APPROXIMANT,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
6627,dying,20,English,2,,-1,FALSE,0,VBG,NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6634,adjust,40,Middle French,2,set,40,FALSE,0,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
6643,silence,60,Old French,2,secrecy,60,FALSE,0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|NASAL,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
6647,possession,50,Latin,3,self-control,50,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
6650,treaty,40,Old French,2,pact,40,FALSE,0,NN,APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
6651,vocal,40,Old French,2,,-1,FALSE,0,JJ,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6659,toxic,30,French,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
6677,statute,30,Middle English,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6679,satisfy,50,Latin,3,gratify,50,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
6682,chapel,50,Old French,2,,-1,FALSE,0,NN,SIBILANT_AFFRICATE|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
6710,therapeutic,30,Latin,4,,-1,FALSE,0,JJ,NON_SIBILANT_FRICATIVE|STOP|APPROXIMANT,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6716,sheep,10,Old English,1,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6726,ash,30,Middle English,1,,-1,FALSE,0,NN,SIBILANT_FRICATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
6751,poem,20,Latin,2,,-1,FALSE,0,NN,NASAL|STOP,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6752,vibrator,40,Latin,3,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6759,praise,30,Middle English,1,kudos,30,FALSE,0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
6762,jo,0,Scots,1,,-1,FALSE,0,NN,SIBILANT_AFFRICATE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6787,prairie,30,French,2,,-1,FALSE,0,NN,APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
6792,absent,50,Old French,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
6800,coral,60,Ancient Greek,2,,-1,FALSE,0,JJ,LATERAL_APPROXIMANT|APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
6810,contrary,60,Middle English,3,,-1,FALSE,0,JJ,NASAL|APPROXIMANT|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
6812,tribune,30,Latin,2,,-1,FALSE,0,NN,NASAL|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6813,vessel,50,Old French,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
6832,leasing,50,English,2,,-1,FALSE,0,VBG,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|NASAL,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
6837,companion,60,Middle English,3,comrade,60,FALSE,0,NN,NASAL|APPROXIMANT|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
6846,additionally,50,English,5,,-1,FALSE,0,RB,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
6903,corruption,40,French,3,depravity,40,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
6904,stat,50,Latin,1,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
6907,cholesterol,50,English,4,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
6915,dramatic,80,Ancient Greek,3,,-1,FALSE,0,JJ,NASAL|APPROXIMANT|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
6933,taxation,50,Latin,3,tax,50,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
6943,thee,10,Middle English,1,,-1,FALSE,0,NN,FRICATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6952,topless,50,English,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
6975,elderly,60,English,3,,-1,FALSE,0,RB,LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
6981,extraordinary,50,Latin,5,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
6982,tile,40,Old English,1,,-1,FALSE,0,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
6988,coordinate,40,Latin,4,align,40,FALSE,0,NN,NASAL|APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
6990,exclusively,50,English,4,entirely,50,FALSE,0,RB,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
6995,compile,50,Old French,2,accumulate,50,FALSE,0,NN,NASAL|LATERAL_APPROXIMANT|STOP,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7015,rebate,30,Old French,2,discount,30,FALSE,0,NN,STOP|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7028,detect,40,Latin,2,notice,40,FALSE,0,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
7030,actively,60,English,3,,-1,FALSE,0,RB,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7039,butler,30,Old French,2,,-1,FALSE,0,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7046,ton,40,English,1,,-1,FALSE,0,NN,NASAL|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7055,unlikely,60,English,3,improbable,60,FALSE,0,JJ,NASAL|STOP|LATERAL_APPROXIMANT,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
7061,beverage,40,Old French,3,drink,40,FALSE,0,NN,NON_SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|STOP,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
7072,rarely,50,English,2,,-1,FALSE,0,RB,LATERAL_APPROXIMANT|APPROXIMANT,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7080,incorrect,40,English,3,faulty,40,FALSE,0,NN,NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7083,bicycle,60,English,3,cycle,60,FALSE,0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7096,humidity,40,Middle English,4,,-1,FALSE,0,NN,NASAL|STOP|APPROXIMANT,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7105,bra,20,English,1,,-1,FALSE,0,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7122,duck,40,Old English,1,circumvent,40,FALSE,0,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
7123,reveal,40,French,2,unwrap,40,FALSE,0,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7131,cow,30,Middle English,1,,-1,FALSE,0,NN,STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7136,lying,20,English,2,,-1,FALSE,0,VBG,LATERAL_APPROXIMANT|NASAL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7149,assumption,60,Middle English,3,premise,60,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
7155,nickname,50,English,2,moniker,50,FALSE,0,NN,NASAL|STOP,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7164,cognitive,50,Latin,3,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7169,raid,30,Scots,1,maraud,30,FALSE,0,NN,STOP|APPROXIMANT,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7190,cancellation,50,English,4,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7196,publicly,50,English,3,publically,50,FALSE,0,RB,LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
7197,hourly,40,English,2,,-1,FALSE,0,RB,LATERAL_APPROXIMANT|APPROXIMANT,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7204,reseller,60,English,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7211,incentive,50,Latin,3,inducement,50,FALSE,0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7214,mechanics,80,Latin,3,,-1,FALSE,0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7215,heavily,40,English,3,,-1,FALSE,0,RB,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7223,uncle,60,Middle English,2,,-1,FALSE,0,NN,NASAL|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
7227,reflection,60,Middle French,3,manifestation,60,FALSE,0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|NASAL|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
7240,proprietary,30,French,5,,-1,FALSE,0,JJ,APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
7243,brick,30,French,1,,-1,FALSE,0,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
7265,donna,40,Italian,2,,-1,FALSE,0,NN,NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7274,consensus,60,Latin,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
7275,polo,20,Balti,2,,-1,FALSE,0,NN,LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7286,journalism,60,French,3,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|NASAL|LATERAL_APPROXIMANT,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7289,trivia,50,Latin,3,triviality,50,FALSE,0,NN,NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7293,grammar,40,Middle English,2,,-1,FALSE,0,NN,NASAL|APPROXIMANT|STOP,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7304,retro,30,French,2,,-1,FALSE,0,NN,STOP|APPROXIMANT,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7307,statewide,30,English,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7315,mainland,70,English,2,,-1,FALSE,0,NN,NASAL|STOP|LATERAL_APPROXIMANT,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7351,geometry,40,Ancient Greek,4,,-1,FALSE,0,NN,SIBILANT_AFFRICATE|NASAL|APPROXIMANT|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7352,impression,60,Old French,3,stamp,60,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7356,guild,40,Middle English,1,society,40,FALSE,0,NN,LATERAL_APPROXIMANT|STOP,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
7359,capitol,70,Latin,3,,-1,FALSE,0,NN,LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
7391,inappropriate,40,English,5,,-1,FALSE,0,NN,NASAL|APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
7397,vocational,40,English,4,,-1,FALSE,0,JJ,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7400,scotia,20,Latin,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7410,organize,50,Latin,3,,-1,FALSE,0,VB,SIBILANT_FRICATIVE|NASAL|STOP|APPROXIMANT,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7425,asthma,40,Ancient Greek,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
7430,developmental,70,English,5,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
7434,triangle,60,Old French,3,,-1,FALSE,0,NN,NASAL|APPROXIMANT|LATERAL_APPROXIMANT|STOP,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7437,oriental,50,Latin,4,,-1,FALSE,0,JJ,NASAL|STOP|LATERAL_APPROXIMANT|APPROXIMANT,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
7452,confusion,40,Old French,3,disarray,40,FALSE,0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7454,tray,30,Middle English,1,,-1,FALSE,0,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7461,medal,70,Middle French,2,medallion,70,FALSE,0,NN,NASAL|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
7468,sol,40,Old French,1,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
7473,vulnerable,60,Latin,4,,-1,FALSE,0,JJ,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP|NASAL,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7475,artistic,50,French,3,esthetic,50,FALSE,0,JJ,SIBILANT_FRICATIVE|STOP|APPROXIMANT,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7479,indie,40,English,2,,-1,FALSE,0,NN,NASAL|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7490,respiratory,40,English,5,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|STOP|APPROXIMANT,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7494,mainstream,60,English,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
7498,subcommittee,50,English,4,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|NASAL|STOP,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7527,nu,20,Yiddish,1,,-1,FALSE,0,NN,NASAL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7529,toolbox,40,English,2,,-1,FALSE,0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7531,marina,40,Latin,3,,-1,FALSE,0,NN,NASAL,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7547,overcome,50,Middle English,3,master,50,FALSE,0,NN,NON_SIBILANT_FRICATIVE|NASAL|STOP,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
7549,ou,10,Afrikaans,1,,-1,FALSE,0,NN,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7560,succeed,20,Old French,2,follow,20,FALSE,0,VB,SIBILANT_FRICATIVE|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
7568,behavioral,30,English,4,,-1,FALSE,0,JJ,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT|STOP,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
7581,karaoke,30,Japanese,1,,-1,FALSE,0,NN,APPROXIMANT|STOP,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
7586,nonprofit,40,English,3,,-1,FALSE,0,NN,NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
7595,berry,30,Middle English,2,,-1,FALSE,0,NN,APPROXIMANT|STOP,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
