#,word,score,origin,syllables,best_synonym,best_synonym_score,synonym_wins,synonym_improvement,pos,articulations,three_plus_syllables,stress_on_first,uses_m,uses_l,uses_good_consonants,no_weak_consonants,three_manners_of_articulation,short_vowels_only,front_vowels_first,low_vowels_first
7267,warrior,30.0,Undefined,3,,-1.0,False,0.0,NN,APPROXIMANT,True,True,False,False,True,False,False,False,False,False
7268,diploma,50.0,Latin,3,sheepskin,40.0,False,-10.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,True,False,True,True,True,False,True,False,False,False
7269,cabin,40.0,Undefined,2,,-1.0,False,0.0,NN,NASAL|STOP,False,True,False,False,True,False,False,True,False,True
7270,innocent,70.0,Undefined,3,guiltless,60.0,False,-10.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,True,True,False,False,True,True,True,True,False,True
7272,scanning,50.0,Undefined,2,,-1.0,False,0.0,VBG,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,True,True,False
7273,ide,30.0,Undefined,1,,-1.0,False,0.0,NN,STOP,False,False,False,False,True,True,False,False,False,True
7274,consensus,60.0,Latin,3,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,True,False,False,False,True,True,True,True,False,True
7275,polo,20.0,Balti,2,,-1.0,False,0.0,NN,LATERAL_APPROXIMANT|STOP,False,True,False,True,False,False,False,False,False,False
7276,valium,60.0,Undefined,3,,-1.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|NASAL,True,True,True,True,False,False,True,False,True,False
7277,copying,40.0,Undefined,3,simulate,80.0,True,40.0,NN,NASAL|STOP,True,True,False,False,True,False,False,False,True,False
7279,delivering,50.0,Undefined,4,,-1.0,False,0.0,VBG,NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,True,False
7280,cordless,60.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT|STOP,False,True,False,True,True,True,True,True,False,False
7281,patricia,50.0,Undefined,3,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,False,False,False,True,False,True,True,False,True
7282,horn,20.0,Old English,1,trumpet,60.0,True,40.0,NN,NASAL|APPROXIMANT,False,False,False,False,True,False,False,True,False,False
7283,eddie,40.0,Undefined,2,,-1.0,False,0.0,NN,STOP,False,True,False,False,True,True,False,False,True,False
7284,uganda,40.0,Undefined,3,,-1.0,False,0.0,NN,NASAL|STOP|APPROXIMANT,True,False,False,False,True,False,True,False,False,True
7285,fired,10.0,Undefined,1,dismissed,60.0,True,50.0,VBN,NON_SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,False,False
7286,journalism,60.0,French,3,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|NASAL|LATERAL_APPROXIMANT,True,True,True,True,True,False,True,False,False,False
7289,trivia,50.0,Latin,3,triviality,50.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,True,False,False,True,False,True,False,True,False
7290,adidas,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,True,False,False,False,True
7291,perth,0.0,Undefined,1,,-1.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|STOP,False,False,False,False,False,False,False,False,False,False
7292,frog,30.0,English,1,toad,20.0,False,-10.0,NN,NON_SIBILANT_FRICATIVE|STOP|APPROXIMANT,False,False,False,False,True,False,True,False,False,True
7293,grammar,40.0,Middle English,2,,-1.0,False,0.0,NN,NASAL|APPROXIMANT|STOP,False,True,True,False,True,False,True,False,False,False
7294,intention,50.0,Undefined,3,intent,40.0,False,-10.0,NN,SIBILANT_AFFRICATE|NASAL|STOP,True,False,False,False,True,False,True,True,True,False
7295,syria,50.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT,True,True,False,False,True,True,False,False,True,False
7296,disagree,40.0,Undefined,3,discord,50.0,True,10.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,False,False,False,True,False,True,False,True,False
7297,klein,50.0,Undefined,1,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,True,True,False,False,True
7298,harvey,20.0,Undefined,2,,-1.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|APPROXIMANT,False,True,False,False,True,False,False,False,False,False
7299,tires,10.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,False,False
7300,logs,30.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,False,False,True,True,False,False
7301,undertaken,40.0,Undefined,4,,-1.0,False,0.0,JJ,NASAL|STOP,True,True,False,False,True,True,False,False,False,False
7303,hazard,20.0,Old French,2,gamble,60.0,True,40.0,NN,SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,False,False,False,False
7304,retro,30.0,French,2,,-1.0,False,0.0,NN,STOP|APPROXIMANT,False,True,False,False,True,True,False,False,False,False
7305,leo,30.0,Undefined,2,lion,50.0,True,20.0,NN,LATERAL_APPROXIMANT,False,True,False,True,False,True,False,False,False,False
7307,statewide,30.0,English,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,True,False,False,True,False,True,False,False,False
7308,semiconductor,50.0,Undefined,5,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,True,False,True,False,True,True,True,False,False,False
7309,gregory,40.0,Undefined,3,hildebrand,70.0,True,30.0,NN,APPROXIMANT|STOP,True,True,False,False,True,False,False,False,True,False
7310,episodes,10.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,False,False
7311,boolean,40.0,Undefined,3,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,False
7312,circular,50.0,Undefined,3,handbill,60.0,True,10.0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT|STOP,True,True,False,True,True,False,True,False,False,False
7313,anger,10.0,Middle English,2,wrath,40.0,True,30.0,NN,NASAL|STOP,False,True,False,False,False,False,False,False,False,False
7315,mainland,70.0,English,2,,-1.0,False,0.0,NN,NASAL|STOP|LATERAL_APPROXIMANT,False,True,True,True,True,True,True,False,True,False
7316,illustrations,40.0,Undefined,4,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,False
7317,suits,20.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,True,False,False,False,False
7318,chances,40.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|NASAL,False,False,False,False,True,False,True,True,False,True
7319,interact,40.0,Undefined,3,,-1.0,False,0.0,NN,NASAL|STOP,True,False,False,False,True,True,False,False,True,False
7320,snap,50.0,Undefined,1,elasticity,60.0,True,10.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,False,False,False,False,True,False,True,True,True,True
7321,happiness,60.0,English,3,felicity,50.0,False,-10.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,True,True,False,False,True,False,True,False,True,True
7323,substantially,50.0,Undefined,4,considerably,40.0,False,-10.0,RB,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,True
7324,bizarre,30.0,French,2,flaky,50.0,True,20.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,False,False,False,True,False,True,False,False,True
7325,glenn,50.0,Undefined,1,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,False,True,True,True,False
7326,ur,10.0,Undefined,1,,-1.0,False,0.0,NN,,False,False,False,False,False,True,False,False,False,False
7327,auckland,60.0,Undefined,2,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,False,True,False,True,True,True,True,False,False,True
7328,olympics,50.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP|NASAL,False,False,True,True,True,False,True,False,True,False
7329,fruits,20.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|STOP|APPROXIMANT,False,False,False,False,True,False,True,False,False,False
7330,identifier,40.0,Undefined,5,,-1.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|NASAL|STOP,True,False,False,False,True,False,True,False,False,True
7331,geo,0.0,Undefined,1,,-1.0,False,0.0,NN,SIBILANT_AFFRICATE,False,False,False,False,False,False,False,False,False,False
7333,ribbon,40.0,Old French,2,medal,70.0,True,30.0,NN,NASAL|STOP|APPROXIMANT,False,True,False,False,True,False,True,True,False,False
7334,calculations,50.0,Undefined,4,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,True
7335,doe,20.0,Middle English,1,energy,40.0,True,20.0,NN,STOP,False,False,False,False,True,True,False,False,False,False
7337,conducting,40.0,Undefined,3,,-1.0,False,0.0,VBG,NASAL|STOP,True,False,False,False,True,False,False,True,False,True
7338,startup,40.0,Undefined,2,inauguration,30.0,False,-10.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,True,False,False,True,False,True,False,False,True
7339,suzuki,20.0,Undefined,3,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|STOP,True,False,False,False,True,False,False,False,False,False
7340,trinidad,70.0,Undefined,3,,-1.0,False,0.0,NN,NASAL|APPROXIMANT|STOP,True,True,False,False,True,True,True,True,True,False
7342,kissing,50.0,Undefined,2,cuddling,50.0,False,0.0,VBG,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,True,True,False
7343,wal,20.0,Undefined,1,,-1.0,False,0.0,NN,LATERAL_APPROXIMANT|APPROXIMANT,False,False,False,True,False,False,False,True,False,False
7344,handy,30.0,Undefined,2,,-1.0,False,0.0,NN,NASAL|STOP,False,True,False,False,True,False,False,False,True,False
7345,swap,30.0,Undefined,1,switch,40.0,True,10.0,NN,SIBILANT_FRICATIVE|STOP|APPROXIMANT,False,False,False,False,True,False,True,False,False,True
7346,exempt,50.0,Latin,2,relieve,40.0,False,-10.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,False,False,True,False,True,False,True,True,True,False
7347,crops,30.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,False,False,False,True,False,True,False,False,True
7348,reduces,30.0,Undefined,2,tighten,40.0,True,10.0,NNS,SIBILANT_FRICATIVE|STOP|APPROXIMANT,False,False,False,False,True,False,True,False,False,True
7349,accomplished,60.0,Undefined,3,completed,60.0,False,0.0,VBN,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,True,True,True,False,True,False,False,True
7350,calculators,50.0,Undefined,4,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT|STOP,True,True,False,True,True,False,True,False,False,False
7351,geometry,40.0,Ancient Greek,4,,-1.0,False,0.0,NN,SIBILANT_AFFRICATE|NASAL|APPROXIMANT|STOP,True,False,True,False,True,False,True,False,False,False
7352,impression,60.0,Old French,3,stamp,60.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,True,False,True,False,True,False,True,True,True,False
7353,abs,20.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,True,False
7354,slovakia,40.0,Undefined,4,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,False
7355,flip,40.0,English,1,insolent,80.0,True,40.0,NN,NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,False,False,True,True,True,False
7356,guild,40.0,Middle English,1,society,40.0,False,0.0,NN,LATERAL_APPROXIMANT|STOP,False,False,False,True,True,False,False,True,True,False
7357,correlation,40.0,Undefined,4,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,False
7358,gorgeous,40.0,Undefined,2,,-1.0,False,0.0,JJ,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|APPROXIMANT|STOP,False,True,False,False,True,False,True,True,False,False
7359,capitol,70.0,Latin,3,,-1.0,False,0.0,NN,LATERAL_APPROXIMANT|STOP,True,True,False,True,True,False,False,True,True,True
7360,sim,50.0,Undefined,1,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL,False,False,True,False,True,True,False,True,True,False
7361,dishes,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,False,True,False,False
7363,barbados,30.0,Undefined,3,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,False,False,False,True,False,True,False,False,False
7364,chrysler,50.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT|STOP,False,True,False,True,True,True,True,False,False,False
7365,nervous,30.0,Latin,2,neural,60.0,True,30.0,JJ,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL,False,True,False,False,True,False,True,False,False,False
7366,refuse,20.0,French,2,reject,40.0,True,20.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|APPROXIMANT,False,False,False,False,True,False,True,False,False,False
7367,extends,40.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,False,False,False,True,False,True,True,True,False
7368,fragrance,30.0,Latin,2,scent,50.0,True,20.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,False,False,False
7369,mcdonald,70.0,Undefined,3,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,True,False,True,True,True,True,True,False,False,True
7370,replica,70.0,Undefined,3,replication,40.0,False,-30.0,NN,LATERAL_APPROXIMANT|STOP|APPROXIMANT,True,True,False,True,True,False,True,True,True,False
7371,plumbing,50.0,Undefined,2,plumb,50.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,False,True,True,True,False,False,True,True,False,False
7372,brussels,60.0,Undefined,2,bruxelles,50.0,False,-10.0,NNS,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT|STOP,False,True,False,True,True,False,True,True,False,True
7373,tribe,20.0,Undefined,1,clan,70.0,True,50.0,NN,APPROXIMANT|STOP,False,False,False,False,True,False,False,False,False,True
7374,neighbors,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,False,False,False
7375,trades,30.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|APPROXIMANT|STOP,False,False,False,False,True,False,True,False,True,False
7376,superb,10.0,Latin,2,brilliant,50.0,True,40.0,NN,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,False,False
7377,buzz,20.0,Undefined,1,hum,30.0,True,10.0,NN,SIBILANT_FRICATIVE|STOP,False,False,False,False,False,False,False,True,False,True
7378,transparent,60.0,Latin,3,crystalline,70.0,True,10.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,True,False,False,False,True,False,True,True,True,True
7379,nuke,20.0,Undefined,1,microwave,60.0,True,40.0,NN,NASAL|STOP,False,False,False,False,True,True,False,False,False,False
7380,rid,40.0,Undefined,1,free,20.0,False,-20.0,JJ,STOP|APPROXIMANT,False,False,False,False,True,True,False,True,True,False
7381,trinity,60.0,Old French,3,triplet,50.0,False,-10.0,NN,NASAL|APPROXIMANT|STOP,True,True,False,False,True,True,True,False,True,False
7382,charleston,50.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|LATERAL_APPROXIMANT|NASAL|STOP|SIBILANT_AFFRICATE,False,True,False,True,True,False,True,False,False,True
7383,handled,60.0,Undefined,2,,-1.0,False,0.0,VBN,NASAL|LATERAL_APPROXIMANT|STOP,False,True,False,True,True,False,True,True,False,True
7384,legends,50.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|NASAL|STOP|SIBILANT_AFFRICATE,False,True,False,True,True,False,True,True,False,False
7385,boom,10.0,Dutch,1,blast,60.0,True,50.0,NN,NASAL|STOP,False,False,True,False,False,False,False,False,False,False
7386,calm,40.0,Old French,1,calmness,60.0,True,20.0,NN,NASAL|STOP,False,False,True,False,True,True,False,False,False,True
7387,champions,70.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|NASAL|STOP,True,True,True,False,True,False,True,False,True,True
7388,floors,40.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|APPROXIMANT,False,False,False,True,True,False,True,True,False,False
7389,selections,60.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,True,False,True
7390,projectors,30.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE|APPROXIMANT|STOP,True,False,False,False,True,False,True,False,False,False
7391,inappropriate,40.0,English,5,,-1.0,False,0.0,NN,NASAL|APPROXIMANT|STOP,True,False,False,False,True,False,True,False,True,False
7392,exhaust,20.0,Latin,2,release,50.0,True,30.0,NN,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,True,False,False
7393,comparing,60.0,Undefined,3,,-1.0,False,0.0,VBG,NASAL|APPROXIMANT|STOP,True,False,True,False,True,False,True,True,True,False
7394,shanghai,20.0,Mandarin Chinese,2,impress,50.0,True,30.0,NN,SIBILANT_FRICATIVE|NASAL,False,True,False,False,False,False,False,False,False,True
7395,speaks,20.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|STOP,False,False,False,False,True,False,False,False,True,False
7396,burton,20.0,Undefined,2,,-1.0,False,0.0,NN,NASAL|STOP,False,True,False,False,True,False,False,False,False,False
7397,vocational,40.0,English,4,,-1.0,False,0.0,JJ,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,False,True,False,False,False
7398,davidson,50.0,Undefined,3,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|STOP,True,True,False,False,True,False,True,False,True,False
7399,copied,20.0,Undefined,2,,-1.0,False,0.0,VBN,STOP,False,True,False,False,True,False,False,False,False,False
7400,scotia,20.0,Latin,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,False,False,False,False
7401,farming,40.0,Undefined,2,,-1.0,False,0.0,VBG,NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT,False,True,True,False,True,False,True,False,False,False
7402,gibson,40.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,True,False,False
7403,pharmacies,60.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NON_SIBILANT_FRICATIVE|NASAL|APPROXIMANT,True,True,True,False,True,False,True,False,False,True
7404,fork,30.0,Middle English,1,branching,50.0,True,20.0,NN,NON_SIBILANT_FRICATIVE|STOP|APPROXIMANT,False,False,False,False,True,False,True,True,False,False
7405,troy,20.0,Undefined,1,,-1.0,False,0.0,NN,APPROXIMANT|STOP,False,False,False,False,True,True,False,False,False,False
7406,ln,40.0,Undefined,1,,-1.0,False,0.0,NN,LATERAL_APPROXIMANT|NASAL,False,False,False,True,True,True,False,False,True,False
7407,roller,40.0,Undefined,2,tumbler,50.0,True,10.0,NN,LATERAL_APPROXIMANT|APPROXIMANT,False,True,False,True,True,True,False,False,False,False
7408,introducing,30.0,Undefined,4,,-1.0,False,0.0,VBG,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,True,False,False,False,True,False,True,False,False,False
7409,batch,30.0,Middle English,1,muckle,80.0,True,50.0,NN,SIBILANT_AFFRICATE|STOP,False,False,False,False,False,False,False,True,True,True
7410,organize,50.0,Latin,3,,-1.0,False,0.0,VB,SIBILANT_FRICATIVE|NASAL|STOP|APPROXIMANT,True,True,False,False,True,False,True,False,False,True
7411,appreciated,40.0,Undefined,5,comprehended,50.0,True,10.0,VBN,SIBILANT_FRICATIVE|APPROXIMANT|STOP,True,False,False,False,True,False,True,False,True,False
7412,alter,40.0,Old French,2,falsify,60.0,True,20.0,NN,LATERAL_APPROXIMANT|STOP,False,True,False,True,True,True,False,False,False,False
7413,nicole,40.0,Undefined,2,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,True,True,False,False,False
7414,latino,50.0,Undefined,3,,-1.0,False,0.0,NN,NASAL|LATERAL_APPROXIMANT|STOP,True,False,False,True,True,True,True,False,False,False
7415,ghana,40.0,Undefined,2,,-1.0,False,0.0,NN,NASAL|STOP,False,True,False,False,True,False,False,True,False,True
7416,edges,10.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|SIBILANT_AFFRICATE,False,False,False,False,False,False,False,True,False,False
7418,mixing,60.0,Undefined,2,,-1.0,False,0.0,VBG,SIBILANT_FRICATIVE|NASAL|STOP,False,True,True,False,True,False,True,True,True,False
7419,handles,60.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,False,True,False,True,True,False,True,True,False,True
7420,skilled,60.0,Undefined,1,,-1.0,False,0.0,VBN,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP,False,False,False,True,True,True,True,True,True,False
7421,fitted,30.0,Undefined,2,,-1.0,False,0.0,VBN,NON_SIBILANT_FRICATIVE|STOP,False,True,False,False,True,False,False,True,False,False
7422,albuquerque,40.0,Undefined,4,,-1.0,False,0.0,NN,LATERAL_APPROXIMANT|STOP,True,True,False,True,True,False,False,False,False,False
7423,harmony,50.0,Undefined,3,concord,40.0,False,-10.0,NN,NASAL|APPROXIMANT,True,True,True,False,True,False,False,False,False,True
7424,distinguished,50.0,Undefined,3,,-1.0,False,0.0,VBN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,True,False,False,False,True,False,True,True,True,False
7425,asthma,40.0,Ancient Greek,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL,False,True,True,False,False,False,False,True,False,True
7426,projected,50.0,Undefined,3,relieved,40.0,False,-10.0,VBN,SIBILANT_AFFRICATE|APPROXIMANT|STOP,True,False,False,False,True,False,True,True,False,True
7427,assumptions,60.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,True,False,True,False,True,False,True,True,False,True
7428,shareholders,50.0,Undefined,3,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|LATERAL_APPROXIMANT|STOP|APPROXIMANT,True,True,False,True,True,False,True,False,False,False
7429,twins,40.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,False,False,False,False,True,False,True,True,True,False
7430,developmental,70.0,English,5,,-1.0,False,0.0,NN,NON_SIBILANT_FRICATIVE|NASAL|LATERAL_APPROXIMANT|STOP,True,False,True,True,True,False,True,True,True,False
7431,rip,30.0,Middle English,1,profligate,60.0,True,30.0,NN,STOP|APPROXIMANT,False,False,False,False,True,False,False,True,True,False
7433,regulated,50.0,Undefined,4,,-1.0,False,0.0,VBN,LATERAL_APPROXIMANT|STOP|APPROXIMANT,True,True,False,True,True,False,True,False,False,False
7434,triangle,60.0,Old French,3,,-1.0,False,0.0,NN,NASAL|APPROXIMANT|LATERAL_APPROXIMANT|STOP,True,True,False,True,True,False,True,False,False,True
7435,amend,40.0,Old French,2,remedy,70.0,True,30.0,NN,NASAL|STOP,False,False,True,False,True,True,False,True,False,False
7436,anticipated,50.0,Undefined,5,awaited,20.0,False,-30.0,VBN,SIBILANT_FRICATIVE|NASAL|STOP,True,False,False,False,True,False,True,False,True,True
7437,oriental,50.0,Latin,4,,-1.0,False,0.0,JJ,NASAL|STOP|LATERAL_APPROXIMANT|APPROXIMANT,True,False,False,True,True,True,True,False,False,False
7438,reward,20.0,Middle English,2,advantage,60.0,True,40.0,NN,STOP|APPROXIMANT,False,False,False,False,True,False,False,True,False,False
7439,windsor,30.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT,False,True,False,False,True,False,True,False,False,False
7440,zambia,60.0,Undefined,3,,-1.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|STOP,True,True,True,False,False,False,True,False,True,True
7441,completing,60.0,Undefined,3,,-1.0,False,0.0,VBG,NASAL|LATERAL_APPROXIMANT|STOP,True,False,True,True,True,False,True,False,True,False
7442,gmbh,30.0,Undefined,1,,-1.0,False,0.0,NN,NASAL|STOP,False,False,True,False,False,False,False,True,False,True
7445,hydrogen,50.0,French,3,h,10.0,False,-40.0,NN,SIBILANT_AFFRICATE|NASAL|APPROXIMANT|STOP,True,True,False,False,True,False,True,False,False,True
7447,sprint,40.0,Undefined,1,dash,40.0,False,0.0,NN,SIBILANT_FRICATIVE|NASAL|APPROXIMANT|STOP,False,False,False,False,True,False,True,True,True,False
7448,comparable,70.0,Undefined,4,,-1.0,False,0.0,JJ,NASAL|LATERAL_APPROXIMANT|STOP,True,True,True,True,True,False,True,False,False,True
7449,chick,30.0,Middle English,1,dame,40.0,True,10.0,NN,SIBILANT_AFFRICATE|STOP,False,False,False,False,True,False,False,True,True,False
7450,advocate,50.0,Old French,3,counsellor,70.0,True,20.0,NN,NON_SIBILANT_FRICATIVE|STOP,True,True,False,False,True,False,False,True,False,True
7451,sims,40.0,Undefined,1,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL,False,False,True,False,True,False,False,True,True,False
7452,confusion,40.0,Old French,3,disarray,40.0,False,0.0,NN,SIBILANT_FRICATIVE|APPROXIMANT|NON_SIBILANT_FRICATIVE|NASAL|STOP,True,False,False,False,True,False,True,False,False,True
7453,copyrighted,30.0,Undefined,4,,-1.0,False,0.0,VBN,APPROXIMANT|STOP,True,True,False,False,True,False,False,False,False,False
7454,tray,30.0,Middle English,1,,-1.0,False,0.0,NN,APPROXIMANT|STOP,False,False,False,False,True,True,False,False,True,False
7455,inputs,40.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP,False,True,False,False,True,False,True,True,False,False
7456,warranties,30.0,Undefined,2,,-1.0,False,0.0,NNS,SIBILANT_FRICATIVE|NASAL|STOP|APPROXIMANT,False,True,False,False,True,False,True,False,False,False
7457,genome,30.0,Undefined,2,,-1.0,False,0.0,NN,SIBILANT_AFFRICATE|NASAL,False,True,True,False,True,False,False,False,False,False
